,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Product_I
3551,0.8614893092511284,1.1339067493776689,1.5331902495363794,0.8657102971498007,1.352685424342332,1.3635568850985542,1.7770195272357876,1.1773234797493652,0.6660360414020455,1.8607265684720882,0.8455930363613057,0.970188512276585,0.8434336481917526,1.5569090267921852,1.059226236374589,1.5857005701377787,1.2102800375449423,1.2076073639495475,1.5855745981895704,0.5642619907898172
4971,1.829566079234255,1.7757250506184223,1.7298882033155347,1.4459779426098471,0.9803301172805428,1.7766900505629413,1.9382417718423026,1.2640855681856353,1.6118890452368586,2.0857955843259455,1.2423606084402752,0.8384471657626305,1.1400516433063292,1.6736832583875427,1.5555756108847667,1.3351373322944053,1.2425893175227531,1.191000372009447,0.9482276074210302,1.384420343826128
3748,1.4796044169043328,1.408543258267004,1.1494519355876631,2.0633200936813267,0.7236769907966658,1.7773096322058932,1.2141853463985064,1.2967798838302247,1.0373797817689678,2.8530260058776813,1.1079417252961616,0.6393619782450641,1.031184654718467,1.8619055567714007,1.3760343370235009,1.9219881027242485,1.0114156432853005,1.21246149934559,1.1602726398033891,0.23029215675027503
4528,1.501481005747365,0.7214346564814089,1.005557519319349,0.844334904923183,1.455437847207452,0.559388929387143,1.6292499428390548,1.494111947148831,0.8592907833330504,1.3089573248607203,0.718745329731669,0.8993658166371418,0.6448740477026431,1.359522371010264,1.1010421009728435,0.5331576339286279,0.9639242473171145,0.7552294227999883,0.8572212815756681,1.0846111064085957
1168,1.8926204592585711,1.4402575699301656,1.6617930402751435,1.388613256416025,0.8782782227816179,1.862533619362051,1.367333994394213,1.115207290808149,1.5771298493247652,1.151399865570676,1.050080295383524,1.0385804657256115,1.122888183833492,1.6308968127426196,0.9684464754117047,1.9996933072055822,1.0307574861503186,0.8977783761538549,1.2014163348509237,1.2778440168774403
2210,0.6466900038816983,1.8505322167357519,2.0217918317642622,1.3319263507877566,1.2293387140852294,1.0166498688720753,1.7704239653118168,1.4248149823841496,1.5268597619311777,2.5723825813399603,1.552727201078501,1.3817067233261757,0.8730944433108854,1.8268917017272137,1.2083116664006406,1.7162009988575104,1.2391373677730095,1.2909665224285019,0.7126314139152581,0.2522539482868795
1473,1.0097856228160162,1.4640064210371395,1.144778888931477,1.2861585476490738,1.14501187216064,1.5369431235113777,1.4638919008251716,0.8457300621901519,1.654132531820967,1.8165411363100445,1.3089812881260323,0.24564020709139855,1.0197868429733965,1.479273545806407,1.364201389149408,1.6538869060675037,1.2571411989719823,0.9959853708757308,0.40274101323511624,0.6987106723245939
3900,0.8616440802095515,1.4525710087511297,1.1805795818028004,1.353862997725574,0.9107527052258302,1.6515602424331124,1.4844440831597114,0.7821031240571787,1.4894368462381506,2.3351477392316036,1.1541140053027013,1.30557019875601,0.8340078728574962,1.7081261091427078,1.0568604198040572,1.4817699675530198,0.7548867480016174,1.3192757692519912,0.69749828347272,0.24909790924341146
3486,1.45709562736338,0.7657089656612124,0.7151992639202988,1.264948828847705,1.123388211589307,1.421863397406934,1.237308406691267,1.5813288390036977,1.8043483441443726,1.6579790746232839,1.461769697249536,0.38017256915885833,0.5754162748884813,1.2959114999748649,1.2042757065557228,0.33904500047304803,0.671408035747557,1.1085750393577882,1.421238649809588,1.3454626561320184
4819,1.1145510906403073,1.7383729930774527,0.8334605977563214,1.18294754291244,0.6294978516536186,1.386114396472198,0.7945868164059777,1.1195826411953078,0.7001107813052317,1.346366771695255,1.0106022588622459,0.7531481395254975,0.7690237180327578,1.3308693493297,1.2070929340014376,2.084840357228548,0.8585737371395075,0.6701510000815785,0.7758746423193366,0.45334753166046626
1169,2.000094017456239,1.4203716699184636,1.347791214185925,1.045882263653417,1.4022717430657035,0.9883160241581885,1.81509422759646,1.358116309796268,0.9931118891462842,0.9574493216200972,1.3626113476974409,0.9225469204032118,0.6936123787151606,1.297067289983519,1.3308186344592052,1.619261635093316,0.9309774123750749,0.1580950818623036,1.395243798526765,1.6465969465049732
2818,1.1233464577028132,0.6684158161621507,1.1548492305927807,0.9257100428587342,1.4270244840703017,0.841363632612665,1.39267795689546,0.8620429351104222,0.7810947917419544,0.5703092981791266,0.893930239086257,1.058074422012604,0.8049671261892747,3.5301769386561963,1.743739221024789,1.2645123913087335,0.8038248806705284,0.49375548679962533,0.9309984478575385,1.1664638853219655
3506,1.5839493844540606,1.837953344029949,1.7527902360200664,1.6303843545416783,1.7085285706844706,1.3785443216203774,0.3967834572305442,1.419735554077198,0.8786976452131559,2.0211328905303025,0.6553284847232446,0.9385323025042012,0.6454550742157998,1.4044527909289048,1.1604156859398203,1.19303745450964,1.069957644117407,1.3261341550503096,0.9471047706640494,1.2268700039828635
2386,1.3892035969981513,1.6809487276878101,1.7838911461825075,0.8602584098469596,1.4980501179202033,0.5389192857051537,1.2808113300858097,1.1667233975377655,0.5877646141445788,1.0350415894631786,1.2053964617776263,1.2843130975786712,0.9204412110708081,0.7834867607173412,0.5773182618111199,1.2663297881178606,1.743286816164835,1.2133183803480811,1.0190907965021134,1.1629856756371086
2774,0.3311208920915972,1.4172098788589493,1.363583700131516,0.6516997924381533,1.0210847377448435,1.3035906036307632,0.5153304856097491,1.2413013034826812,0.9362255252131781,1.3356155551930602,0.8376337477985119,1.0434169794199948,1.2108743043944175,1.1106830584588376,1.2754865733554785,0.7435589943038291,1.0002046428332658,1.2053409062428995,1.4075817395207775,0.6933722485252989
2875,2.013415677267906,1.3938884462496883,1.5952195772036428,1.3880666895378082,0.5902165628480305,1.572779517456316,1.4888977613922862,1.5948548107839184,0.8481749317219135,0.7326197425738921,0.8691120335637242,1.1325706128206559,0.7776221474907397,1.845757589995619,0.9268624579371216,1.9697547072216515,0.4045165835780149,1.3568623982988224,1.3674850323825154,1.5173605294407804
2532,1.7055533878905185,1.5728036820472786,0.8859821614222667,0.6835134701316685,0.7620776739570215,1.2191471608074351,0.2085434778336283,1.277446429815261,1.9139227315564435,0.8984912783652562,0.7399627418488708,0.9252431500146542,0.07855834699402064,-0.03617520569813337,1.179023629532469,2.6005108283368257,0.9219588459126531,0.9093540857296997,1.147193155174939,0.7477468505589179
3215,0.7944150839104438,1.2939565408318607,1.2944840606067447,1.2063733802525936,1.3896463413265316,0.872246235432452,1.153690879826969,1.0215959282845029,2.0200118823408952,1.8223455570133074,1.1170326986620558,1.2946169686302011,1.0048589082778854,2.092716838211367,1.2493157052433341,2.0108956988463618,0.992469388702604,1.1433663056752588,0.858563457876778,0.7848676258080514
1199,0.8935048264306217,0.9321186676074952,1.3278150129884532,1.7556461367215788,1.2275302073892953,1.6645821241854777,1.3717949837513201,1.2705795385430219,0.7365056946188655,1.6555260422664098,1.0954228082278656,0.97907603820743,0.9480287734493665,2.2473802793779054,1.03126537068566,1.4065921830722083,1.4308642577596165,0.9602680054086802,1.3099669558404412,0.6228157660473529
445,0.9201212412779584,1.7782670332546557,1.6949510634307496,0.9969024927718257,2.1490172362965874,0.11579752628535511,1.5097179023177225,1.1422183907991628,1.6188149580008473,2.0567825937193587,0.7447674982746202,0.883904101587744,1.0102604173383765,1.127769257478991,1.0244330969328963,2.057548525919539,1.1100721332332464,1.291882467036313,1.7313387766867203,-0.41191768965303355
4474,0.8526956930835625,1.2810776915032516,1.1024228369629425,1.581234629136589,1.065322729012956,0.4403896712602764,1.1430362189926795,2.05437105521601,0.7373635626556252,1.7422496502574543,0.9870313930870127,1.0660809732183858,0.9446731507629912,1.504594315610651,1.4464405952534227,0.9743363049401411,0.4450070681774352,1.417382834977715,1.1137296278244067,1.0495214451904165
1000,0.42972239379589183,1.138862381460672,0.8081307669042498,1.160475673269083,1.4783605674327769,1.4441642340626115,0.8983257820378802,1.666609806858979,2.1908687215474556,1.0880678115163076,0.9685038355300353,0.8562115969236597,1.5821398321165505,0.6860623613188499,1.6251037433345688,-0.49104868712104005,0.7386573763369653,0.8032373328229747,1.1418028122650021,1.2663066534176248
2249,0.01552710522116274,1.196047241607175,0.8961016461169399,1.8779315889409747,1.6112346786739074,1.2284904948607371,1.3477245673069682,1.3519397915610354,2.0513481406653007,3.0167797828835403,0.7358575109277123,0.30699908065392834,1.1498845039751855,1.485043501641904,1.40099681049027,1.4002468686251388,0.6070923314940517,1.2504190695409985,1.2143051984424496,0.6216193075190901
2173,1.8163848138907723,1.0663621929849048,1.4183220874831313,0.8055343966810687,0.9403849068759113,1.1751032899173224,1.1854430285987314,1.2128899012155967,1.6368033138123397,0.938336315362636,0.8995838957599177,0.7610253272878647,0.8975283434894804,1.763204752710861,1.168429410340494,2.027906727921031,0.6649105346957889,0.7385273406065679,1.0455693262257388,1.2847687275004525
4573,1.6702520493232647,0.9358269514721467,1.060071383255575,1.0293159366158553,1.8609481981887415,2.132467689052171,1.6670990547603082,1.430834558366867,1.4247513591729142,0.6193881818574261,0.6985744599449217,1.486549705268388,0.607177750776534,1.2217451570644249,0.8290466121952529,2.303302561161781,0.347369492029878,1.5549156106636683,0.5259553352997959,1.173765988671835
549,1.7618818700685421,1.1281865319386017,1.6033102646321684,1.4236833418814256,1.7886483829868651,0.9072417589922406,1.2175526246687214,1.6283418720073768,1.7321123872448347,1.3460023796512897,1.1853647480942253,1.2328437323924635,1.3880429155947964,1.5159230033455444,1.2702857616540235,1.5282880018507996,1.2139531981956575,1.5604233866311947,0.5317825465123309,0.8560383364546185
4734,0.7358952737456006,2.050346768992146,2.146411613641735,1.6001938991334383,1.1776710147457503,1.496347400543632,0.9882097235742235,0.42997413749554314,0.5169436137791263,2.2323707943942326,0.6346194645925214,1.0465477657099298,0.8617614148782314,2.4612481099338526,1.0526903297149302,1.5697618057850111,0.6756730854814886,1.2252493705751608,0.8343763214010333,0.7820379654118224
4524,0.4976758228688225,1.6319822474699133,1.2731246948869692,1.0176249129368546,0.9406905142503454,1.268941482247403,1.0994120204396505,1.262599709746394,1.0606088745032678,2.495871129482994,0.9817564357185982,1.1062893017494466,1.3240452834597916,1.8367279824262586,1.1597294434437326,1.2119779939129245,0.8948728227035023,1.2553430699909047,1.0230403375309554,0.6011209440349259
3846,2.204060665255839,1.9158690715230418,1.9916385720956165,1.3538311755276744,2.09664535417636,1.3623494686740838,0.979262810086478,1.1871624636192206,1.1993559479475266,1.3932816005109558,0.9140431310513055,0.7378603978481331,1.638205755028524,0.3775977687523947,1.0860654157276484,2.6460476521582064,1.3134953529279387,0.6203607319042195,1.256165881283433,0.7665259759624612
4534,1.2148031088032862,0.5510936048654387,0.5401388428103604,0.37810446494964933,0.7093753184567684,1.5562134608165399,0.1997566153578978,1.1353396973442773,0.48713203169687014,1.3182645263547697,0.8221770093534404,1.009053109113691,1.4185155177568478,2.0685550290535923,1.4744981533449895,2.4252983116319893,0.7099845460398277,1.3690210923031025,0.8044193418449586,0.45181121234079513
2013,1.2895164221454714,1.26524833408991,1.1628432471725971,0.8328669822781568,0.9225327636318634,1.3865931786231989,1.5693753080126505,1.5734688753325532,0.8506665016921104,0.8456367686293322,0.8145330721842827,1.5594394064877573,1.1541542687673998,2.2936829239391225,1.1730500788888667,2.8876380654053517,0.7888094157520624,0.6953195618648038,0.5385109929258666,1.301830336933268
4804,1.3888635431488108,1.5040320084655847,1.6771235276289558,1.5730312666663275,0.782367306759281,0.3289015350097304,1.0955543916750718,1.0536909524124218,1.5425631411345717,0.647485496089946,1.0167776652582246,1.0785226650219573,0.8199733647177094,1.4868946076647531,1.5130051411999081,1.569791313801395,1.2500852944004934,0.9662354095540326,0.7047133642402061,1.3892612303615683
1413,1.2882945999726625,1.6443219857016727,1.0304430261784583,0.7018869441853055,1.4677198019585052,0.7790711244071137,1.4567667527641797,1.2081304181164112,1.689186799619228,0.7801758223614759,1.0779530966531559,1.0140172156804574,0.9340813844475423,3.4752624091025948,1.4406299719862001,1.8514834776786486,0.7061560584531754,1.0392645856571447,0.6412869184026742,1.1353546732003177
1643,1.50491597787238,0.7675143848299818,0.7731560025018863,1.2984999642220325,0.9853768058704652,0.9717290785625091,1.2385938598878086,1.6018613613701793,1.146906451396319,1.2580810363274424,1.0276092912826926,0.8376318143389015,0.7703512703839325,2.3757571508031186,0.8145409729914683,1.9343731422381225,0.6391321040417166,1.2214909381552599,1.2948420545162245,0.8916244599440395
4601,0.8479117863985016,1.588849972244077,1.3091753851578236,1.3875948429646119,0.8436132378551717,1.4987456190719486,1.1489702270227726,1.0886757549979562,0.7093250067219679,2.244002129625601,0.6812045710808136,1.3825238417900754,1.6813744934586397,0.9571584009366428,1.4861390323545827,1.5909437761350904,0.639423811703584,1.307943804315515,0.33916321957124707,0.8848611242058722
3507,1.5531141416379008,0.5027794069388135,1.185834413260995,1.6828760693105234,0.8261413607859867,1.9195727562839497,0.8551070137697512,1.4265029208691284,1.350853196626454,2.213808948047,1.017012334236473,0.9513865595029499,1.1252779633623973,2.0841498310994147,1.4829521837715869,1.3845122627253552,1.445143001610459,0.8366658858708514,0.6351417590565068,1.2468613649498141
744,1.4184050080822344,1.223433895981534,1.5956616649489328,1.3626765723114855,1.145134163142608,1.6741757413495042,2.1070037847188408,1.5315902205354082,0.7507852333969971,1.7801540681851593,1.0638494652936652,1.10194697878724,1.175795069267041,0.6863566299708902,1.4717447205682737,1.5147953895723165,0.9322085693677568,1.241946132935455,1.0428392441079517,0.6736784898605339
4787,0.7840896179066252,1.5190819988286766,1.493216385055129,1.4094125902731793,1.2188512092685198,1.5707370980352138,0.8802859644514773,1.3222915761854375,1.1082530946164486,1.820640398905871,1.301984231104656,1.3953033502701475,0.8118256255503844,1.3712149894104364,0.7676745643289957,1.5428242655288527,1.6067447567741948,0.7501293393143151,1.4149692435278494,0.7586104744942587
3966,1.6840097048606841,0.9663465221121036,0.9756321582166742,0.4396155356927085,1.2829184123573094,0.6452162476603194,1.9155424651466633,1.9161410991585202,0.9382523534653439,2.2008701146928145,0.9647229813736085,1.14026509829653,1.0919891718234442,1.446701901673001,0.6614158794317457,1.1134032689776914,0.9213137497884052,1.6730907031531839,1.2664500941186199,0.8614162244658442
2461,1.88509554239536,0.7631451353114596,1.143542716767495,2.389921850531066,1.8368325171627296,1.6765072046524596,1.036166622154145,1.3562534686194634,1.5584897450783393,1.994380747480101,1.0822423938783048,0.6902185236490996,0.782143471126352,1.7456375136133884,1.10778818499236,2.0346438459938634,1.3332961558606695,0.918869439658217,0.5619703181426163,1.0354375823605746
2753,1.4817675103408696,1.211102632867372,0.9003886116588186,1.6117754770138548,1.4579440012592373,0.9487401552665884,1.228680465571536,1.188813325323449,1.0452829527237386,1.2056544274424152,1.6403920707067852,1.576855705583411,1.1356808205634783,2.1167048161822026,1.259320556272031,1.0166828204184468,0.4117290714804476,1.1596191257024593,1.432113597687625,1.5459429051665738
1346,1.644253705913712,1.3495775328195507,0.8653349082062187,1.2188969934152687,1.3755288144171711,1.3371172189514544,0.25753558068993787,1.0073441729240076,1.786266842094889,2.8942852409865423,1.1354922130874425,1.0125070610983269,1.2973271865211966,2.0275281556946743,1.4708873426846687,2.204498882302319,1.0289243443550362,0.9258876088879292,0.7607107350531428,0.5530287250540362
262,1.1921730571231342,1.1191338487117881,1.1255325226656663,1.227919361066656,1.6807802103027307,0.7860118236227827,1.0296096196286018,1.1193567970548757,1.2858087481740166,0.9447809999318082,0.6073261669391667,1.0238410272649416,0.9068320580302849,1.0420786422587451,1.0152817672697916,2.569122939914688,0.9265312225771019,0.9541960546856008,1.3012121709176585,0.7099176471077479
1377,1.6826613102666668,0.9826929871929593,0.7762600692275157,1.3497791064701792,1.5231474696436185,0.7019271877907128,0.7679085813494988,1.188212196835552,1.2229913441435694,0.8284630172737201,0.6425849775059396,0.47360371499115894,0.7809484086373436,1.3336192744185997,0.8992139720613113,1.074512177525389,0.5861359600638119,1.0678696487659614,1.0976225792969392,1.4347543152021096
241,0.88225620796199,0.849233171294356,1.4979402577591492,1.0308421656028726,1.3770868023245586,1.427283538595643,1.1366357738885577,1.5214549023652524,1.0787017654849358,1.224625299868666,1.0993489698428485,0.9856362417112128,1.1131860471782946,2.1732390510521067,1.636562402711039,1.5725088800677127,1.0910783128367822,0.8824615486176941,0.6187675882024015,0.5794038348283652
4305,0.8855963229705932,0.4570710417260829,0.3524430036666117,1.4742575659332042,1.2220029531709198,1.2665683815303586,1.4002612319487246,0.8311331340567436,0.45006533656557524,2.3964468307536855,1.0585401847402327,1.2970146485899898,1.343547389150972,0.6682295377209031,0.9306729578951153,2.938309690044146,1.3726011276680308,1.130349751283399,0.99665080552221,0.012975480090150981
629,0.9782150980810757,1.1055707861580684,1.6737535942952577,0.9348552413204434,1.1798105787512299,1.6635957496346787,0.8243959009899757,1.2755384476779326,1.557049685158214,1.3739768346508103,0.8687892597514748,1.1715875994416054,1.2368675564348561,1.6828108867230112,1.2115324419179885,1.573578477282405,0.5038446004577989,1.5355224255649818,0.9600314004388962,0.729887611658392
4906,2.28364924495326,1.5860699854650866,1.1965571634687984,0.7840668565311962,1.1643612717624894,1.324312810971236,0.8625140623321567,0.9984823364008171,2.0901481720601924,2.738663751179967,1.1973903015701735,0.4436449511157221,0.935741860711339,1.7111806581319313,1.4231887474953764,1.7363537655932078,1.0908903359916962,0.9389118778514095,1.0267621002136638,1.2062133183100716
2206,1.8648060603068302,0.8713235719529645,1.2342123255043504,1.4069424990261161,1.2631870449234948,0.5433650189257546,1.1009907707193372,1.5343336360301563,0.615389636999575,1.2452726579643192,1.1830150942585298,1.3428391871437164,1.0337742426730046,1.683219385203973,1.113760505577492,1.9346229343135433,1.0698137699446848,1.0911760286810162,1.6316158515943395,1.701120890982121
664,1.3988874753712155,1.5839623873661313,0.7982943592518598,1.7270579266584218,0.9447324516392653,0.7534827415381711,1.2837195587053516,0.8793012994944471,0.7958765755387647,2.2434121619032705,0.623304710054904,0.927935047432676,1.2288282354438342,1.580672332746319,1.1400675551062278,1.6304561565328837,0.755295034527483,0.9097462641618392,0.9396339236575385,1.3764401964480832
66,1.1477291022220644,1.4540635750554123,1.5836505891189008,1.9357376395978696,1.6436933598711068,0.8102382777905031,1.3707866647634128,1.7083279900004866,0.9857774193210638,1.711969748952194,0.7926893984359864,0.8089211934286302,0.7466857567142909,1.5805579919117076,1.0594904418069284,2.9540259430158473,0.7436023859323768,0.39691599031099534,1.1929470173816121,0.7075995521654023
